Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
AA7075-O,1.6049302361821858,59.56579813731781,circle,17.071620592442084,218.10180384476632,107.69317475930201,398.65665644324577,0.3655800579048915,0.8491428933942735,1,986.6621074321993,14.363481710742263,0.1997699546882724,1.0,1.5956018367171656,24.220424358480834,,,90.21183902006665,0.48421074699730826
AA7075-O,1.5994075841452942,65.51378504646229,circle,17.122553259352866,214.40280841639685,109.05413808739199,400.2441246148217,0.1717287166428902,0.8496133197668392,1,1064.5571766007197,475.0342886390552,0.2007213102373842,1.0,1.4551731546520466,21.830538946632394,0.25953654422959443,,90.11609207817496,0.47500000000000003
AA7075-O,1.597003885089761,63.42302385131165,circle,16.9901611886403,213.83463500104227,110.15978829876812,335.85598931870817,0.14872623032715596,0.8503153149475619,1,960.114972419433,0.0,0.1990134130464333,2.0,1.5361404131561467,24.315575294775787,,1.1017876064469572,90.05270120334386,0.49000000000000005
AA7075-O,1.5936194150577554,56.50933160068116,circle,16.991019612421734,213.54219184903826,109.81661557250449,399.9123057737127,0.1652337743187135,0.8498941258287982,1,1031.8048997540966,1008.737273770503,0.19949717705904588,1.0,1.6647351130447505,26.633641930570196,0.166899804818705,1.115531733841455,89.89546370273194,0.6000000000000053
AA7075-O,1.6028486127683848,65.35708138303146,circle,16.096240770405174,214.64048204787397,109.30736931327112,398.74878050265886,0.16047558999103384,0.8502494671424888,0,1037.7303646701987,990.0387420758807,0.19897698646651268,1.0,1.4457522738208888,21.509369725190915,0.17199752937089285,,90.02126176451972,0.5
AA7075-O,1.5999811819646734,61.61956990671814,circle,16.703375676911683,219.4207949771078,106.99924568620597,350.51851431926065,0.14707081281544396,0.8496056907729402,1,975.4566501583723,,0.20166237879441862,2.0,1.6500460151271075,23.980445627388757,,1.0986691498280645,90.09522408111441,0.480000000003532
AA7075-O,1.6127721234173642,60.66082135681911,circle,16.54483351676178,219.7051544256019,108.93661346074121,361.1524099675398,0.15341925811643514,0.8503094903595658,1,1024.7478566836298,1004.18130856739,0.3361704029813517,1.0,1.5900314214451134,26.5364969198929,0.17006511632697927,0.8999046949722751,89.9436305395899,0.5076923076957979
AA7075-O,1.600671038591712,61.21754073052738,circle,16.82306417005257,222.44314325529942,108.81430742724922,349.56164095220964,0.14898836619033756,0.8503324917980074,1,978.0577026872346,386.744051829402,0.2012298058939844,2.0,1.5650194731524165,26.54868094048767,,1.099458553121444,90.04944958907681,0.48000000001978216
AA7075-O,1.5954728602783805,63.46269127222919,circle,16.683879688499335,222.59121742413572,110.277962965512,328.8196292250677,0.1602665055986632,0.8490328275611616,1,1039.44785854108,649.8581355552024,0.20091705189448963,2.0,1.0,24.814458398834173,0.341037442472456,0.9855995026614441,89.96473271809755,0.49230769230769234
AA7075-O,1.6005063269404327,65.4240920792324,circle,25.113553409623357,226.4787845041812,136.4123828090621,401.4924333315479,0.36600170674726257,0.8508679254779455,1,4479.656550005702,692.2672174470594,0.1998330580076235,1.0,1.4590254816448365,20.559718695041084,0.16714091575365753,,90.10185203073897,0.5
AA7075-O,1.6028622442355063,62.334890403680454,circle,17.116706800432844,217.21064809064364,108.18320830185166,441.69814727160866,0.17417963724591115,0.859886427364095,1,942.8197089987589,12.149118153126615,0.19881129708015333,1.0,1.463966109651144,23.614698356205444,,1.1220035122894936,89.98147029962097,0.47000000000000003
AA7075-O,1.2863082210867465,34.855637216224906,circle,19.766515075127174,221.87733917401602,151.63255571824035,400.4869383907224,0.34943631921413315,0.8503686256160817,1,965.6320711223393,0.0,0.0888601611123512,2.0,2.5824970245347494,27.01339784608365,,,89.85061172567224,0.5157894736842106
AA7075-O,1.5998354452660344,64.70467890133891,circle,16.210097018800518,214.32783178737097,109.70777987175104,366.3399994581925,0.2075716518264465,0.8498440701566963,1,1051.6503567652492,1003.5868359675613,0.19825024576039815,1.0,1.4566679050776692,22.075274009286577,0.17022542304989322,1.1198843818830218,90.05019792787597,0.5153846153846154
AA7075-O,1.5973678628469263,59.246397369597844,circle,16.319081049412315,217.11740655213768,109.73108273202396,381.145469421198,0.1566757507099574,0.8504640795148998,0,988.6016648059846,998.5846109778944,0.19921007747395478,1.0,1.3878607571668033,,,1.2014382391960703,,0.5466683611838064
AA7075-O,1.5965861221842947,62.01417352502018,circle,16.86475947605575,223.2239823229989,109.61555675946886,341.5953502298464,0.13987307324241016,0.8478637895625765,1,975.241097648017,315.8504354602671,0.20117790689373755,2.0,1.5409605383392715,26.521763159381475,0.17216805601220228,0.9565172875230151,90.05629901362826,0.48461538461656106
AA7075-O,1.5962949814979799,59.29055649574367,circle,17.00639346179549,213.38102548171474,109.55843426055519,401.0662428238383,0.16855032250211546,0.8503959511663899,1,977.5265078118996,673.85620772631,0.19725738076398577,1.0,1.5923998446857606,25.60584647657661,,1.1173950494433584,90.25923877337682,0.6000000000554964
AA7075-O,1.2405190909378159,84.19205592835384,circle,12.583638003712664,163.1662194081097,113.8542845895762,320.908492796515,0.09735116703397353,0.8633904878220214,1,927.5518783107646,0.0,0.2000502368587142,4.0,,,,,69.93403989888381,0.52
AA7075-O,1.4551347529820404,61.574087571242025,circle,14.480001268206811,202.3307530385237,103.50587079416032,272.2818408210646,0.11684569820752017,,1,1041.2321885946362,985.4283110105173,0.26696832579344604,2.0,1.0,13.385556530920937,,1.119718324372007,78.96168895390674,0.52
AA7075-O,1.59940101592801,64.60849687256493,circle,16.020068160480328,225.4783796318853,109.62450400889537,320.9806194591006,0.14811492353475247,0.8487556416239596,1,1022.8167569641066,1004.9348117138908,0.43984606775732976,2.0,1.4787037509536556,22.417059582945495,0.16976050103232185,1.1005178419926842,89.9087754571264,0.5153846153872987
AA7075-O,1.6030934597782585,64.73249022137627,circle,16.89838949022113,220.4493182581948,110.64360024664931,329.2356176662255,0.1444448774047664,0.8501738700637406,1,983.304553736928,485.04963384863964,0.19913168444625476,1.0,1.4615583225028665,20.774649822474267,,1.122161200927547,89.84285059414708,0.49000000488232726
AA7075-O,1.6004928561622223,60.033061075548076,circle,16.656346197834957,225.30376296120488,105.84594122385991,546.6145436354177,0.20222104509707195,0.8860034851467782,1,1025.3098356882826,300.6240955479565,0.2013022535941992,1.0,1.5768662068893773,25.616035636617866,,1.1203448964200815,89.97544411114714,0.4800000000001935
AA7075-O,1.5953288416368936,64.22728235980729,circle,16.85193539971579,213.35272548884748,109.40295670213003,401.6342759420647,0.16924337217194907,0.8476097028617059,1,1002.3187506662232,673.997237256016,0.1989838331787955,1.0,1.4865476207065578,15.00098842142359,0.17047544442027554,0.8008326823147959,89.73137807380328,0.5286989107312621
AA7075-O,1.2123494624059012,31.63235142028208,circle,19.91181600281505,227.19009871041698,161.551738210633,373.9488812448776,0.36944115864252725,0.8500574162452756,1,991.8458351159464,0.0,0.17025382424560823,2.0,2.763538939719881,,,1.1984205747941568,90.02984967849483,0.49333333333333335
AA7075-O,1.4243757499703296,71.42287432223753,circle,14.446946274778275,196.5366247386004,110.1926462681024,465.65240498139866,0.1565419949302089,0.8802470141807951,1,989.6322527151808,1.8880751478880797,0.1975566709718354,3.0,1.6245699058244671,27.025904340908827,,,69.92358742626884,0.49473684210538155
AA7075-O,1.6014788834351075,63.31788329048149,circle,17.162579170601187,213.35697285355747,109.23262911469536,337.6026530360983,0.1412715112031336,0.8498606899831359,1,954.1682732074441,993.6383985773753,0.20187069651255873,2.0,1.572512243515548,24.65407071880039,,1.10268427591808,90.07174244653264,0.5
AA7075-O,1.5925414254117822,60.50000556273111,circle,16.902351921594168,213.62711796171052,109.27858936849867,356.83137015300883,0.14708089178208167,0.8507257377103368,1,965.6979384408601,999.1058380291556,0.20011352819066305,1.0,1.6509865664508563,25.30882155506276,,1.1061859307960857,90.12569847600844,0.4900000000000005
AA7075-O,1.5995119427490454,60.19012330188035,circle,16.383363763978902,213.98871866836444,109.75392499778194,369.60962905139485,0.20083992762647934,0.8496814952750484,1,1004.3626765529174,405.7852437847036,0.19902346199514073,1.0,1.571264473015405,25.148063621435117,0.3395685192888554,1.1196583441333472,90.00962275592131,0.47134990724850634
AA7075-O,1.6001508036295176,60.56340586000055,circle,16.271630561538124,221.5695119496606,106.0234645845541,401.71666905456965,0.17160149451536838,0.8499096432898446,1,1013.9284559547173,3.5024598167165815,0.20098467081828758,1.0,1.5664560346125718,22.09151579205991,0.3394534977385727,,90.08755873083348,0.4750000331757576
AA7075-O,1.5970597492891112,63.535587985773624,circle,17.136852291178666,214.53011775794357,110.1809526727926,398.87770839742274,0.17454106349458604,0.8508896118848649,1,985.5171686946117,1003.2821967415524,0.20063166549011507,1.0,1.50329518699228,23.50516899329893,0.17061675957805145,,89.98802541469374,0.5083335208825382
AA7075-O,1.6027657717995103,58.563277645254466,circle,17.075759046929736,213.0363684778158,109.29777049296084,403.62320937000044,0.16429995541281558,0.8485474563899446,1,992.8114164773087,0.0,0.20154100417198995,1.0,1.6174435090256154,26.122023529397943,,,89.88864966110638,0.5581560223491271
AA7075-O,1.600042502887416,64.1482229346583,circle,15.849777073142535,214.0541436152444,110.06912282799556,363.6121634639835,0.21218325067782964,0.8498386309699283,1,1017.8309568117628,1006.0088090843321,0.19862428288375522,1.0,1.485502415572957,23.101675739386803,0.16992816262668445,1.1200294542722462,89.95822196822742,0.5384615443952567
AA7075-O,1.5925458788758968,60.72961910315745,circle,16.476567424489836,214.15588859625865,109.80199950024978,377.52329459884794,0.2016454298578135,0.8496679508797232,1,1005.2525693824222,0.0,0.1995313265554067,1.0,1.5440424238613948,24.855255898185007,0.34016104024511695,1.11478196834212,89.97058894008478,0.4701552629887523
AA7075-O,1.6017286434302982,65.2105304404176,circle,17.117587080016442,214.07681822888466,109.44088715523185,400.19196102544043,0.175995377216399,0.8493098766734514,1,980.5728869219188,630.6957110944205,0.19813419098126336,1.0,1.4584036939048017,22.289448513153157,0.17111555302646983,1.1212098571696432,89.96636176644996,0.5153846165233991
AA7075-O,0.8055065862171547,34.609895890873865,circle,30.746120323195992,222.33467735433814,185.25199753982986,400.43390600586577,0.7722184356211208,0.8493849046721961,1,1048.639849833434,410.6573923596366,0.07924824079492623,2.0,2.4267942676107803,22.237761966255757,,0.7437195249406995,89.96393967951722,0.48000000000000004
AA7075-O,1.6002947347250271,63.149342563368606,circle,16.38930303889214,212.1464140304276,109.26508995905972,401.34251216658186,0.17046558583325705,0.850484936173785,0,1013.4218822581186,362.9288137384675,0.20084316980563413,1.0,1.4965456343801908,8.552211501223551,,1.1202030660915028,89.8620215764385,0.4700002578349486
AA7075-O,1.6039883124076462,61.764466397813486,circle,16.100958411351666,214.03939289445495,109.78364891872961,370.3292670799196,0.2002854184807496,0.850971963573111,1,1021.9415103142253,1014.5410749756498,0.20142301293877127,1.0,1.543130690113021,26.327986045446934,0.1701849930025251,1.1227910997692743,89.93516236997748,0.5000000001006715
AA7075-O,1.6042093372076476,52.58671878676808,circle,16.7155727327891,217.35624651429424,109.11959474401004,381.54116976375377,0.15717476834311478,0.7960647840468793,1,1032.602505376678,1025.7807819925672,0.1997292801689778,1.0,1.6690708714031368,24.819453394521737,0.1718888250633853,1.1229463982740728,90.02838163707933,0.5615384615384635
AA7075-O,1.6038883526392986,64.7108405993333,circle,17.035045817279137,227.93746688404423,109.58437963240219,314.416018901015,0.12983462186423325,0.8498339756458462,1,959.0378530186015,401.2415407925259,0.200061860972468,2.0,1.0773146220947698,,,1.1369075633185428,89.9588634348094,0.48000000000000004
AA7075-O,1.601559238186941,60.79993648327363,circle,16.34771714586978,214.41727209938935,109.35608337583787,373.17824652880665,0.19441870018731164,0.8492249058680342,1,1014.3437146787392,488.0512486968608,0.19938443601322164,1.0,1.572871196657543,25.541986075300876,0.3393715171167282,1.1210874856846247,90.15269184611293,0.47692325189335133
AA7075-O,1.6081456556909948,60.08520260349263,circle,16.535978205050135,219.74057275979433,106.86397543098894,374.7509576731333,0.47847048393307606,0.8488362827584264,1,990.0220486176715,0.0,0.20033473425805118,1.0,1.580942849952129,23.24752549560531,0.3468397437021212,1.12570191573364,90.01588251442003,0.4923084677115212
AA7075-O,1.5973539787835866,61.99024727432404,circle,16.930326482076264,229.4070253018477,108.40607522236094,405.4376385881425,0.14677152178694405,0.8995248920286724,1,987.7753276655876,696.7579009957481,0.20063136042637073,2.0,1.0,27.024537394770313,,1.2043239556955134,,0.5100000006480825
AA7075-O,1.6016541182939152,59.96404700035523,circle,16.706982033241545,212.64158047635573,110.07909527056756,383.7095679889257,0.1892544550394463,0.8491617965863115,1,1023.4644080758288,1029.611076908355,0.19928566546389298,1.0,1.601605902949443,25.033986793344106,0.16921040977795226,1.1211561744982754,90.10002010758225,0.5230769230977157
AA7075-O,1.600437080007937,64.32268730786276,circle,17.183490229264308,221.39032428805544,109.77662304290612,325.8078412082771,0.14692592379957578,0.8502752775881127,1,990.8622200978473,1004.6874171537805,0.20024511666943787,1.0,1.4599192297291423,19.940902696715483,,1.1203024558665005,89.85677722960003,0.500002003420035
AA7075-O,1.086419818930898,41.043109079188476,circle,25.96586344282765,219.52782982341972,158.03225236194368,401.53022037107456,0.5596809881540399,0.84997114283153,1,1043.4397305958405,614.9478524367773,0.12169272546065336,1.0,2.237059535556683,26.836151066400966,,,90.0836952052179,0.5157894736842106
AA7075-O,1.5943030513544365,61.43662962105444,circle,29.56498160097161,235.04952996283384,152.68227384942375,376.21318477656973,0.52366693899984,0.8498226243100848,1,6578.875932025897,501.6520859156609,0.20075348999836914,1.0,1.5017575915391446,22.05165443759943,0.1680985875620127,1.1160120498944426,90.02250027647209,0.49230769230769234
AA7075-O,1.6097524031208619,59.18165363667153,circle,15.903895314457383,214.48618237025622,109.32605331940383,398.4380990271928,0.16313064697152163,0.8499330177515562,0,942.7572149908982,0.0,0.19997143757234698,1.0,1.6223855359245765,0.3737008885661496,,0.7965590104258484,,0.48000000000000004
AA7075-O,1.1549226623446909,43.403522065029485,circle,24.371134078794913,229.40655774107543,150.1936423033242,537.4743985166515,0.5380943871241926,0.882531910001529,1,960.9483531862212,1.0205621782656566,0.1318785079024532,1.0,2.1022502520299127,26.914946518286115,,,,0.5157894736842106
AA7075-O,1.3018224969412786,57.4912464787241,circle,11.179135613359948,164.19826155079593,95.8992815925047,265.8999270191319,0.11505045826476304,0.8503048844862072,1,1009.6145782611903,1005.5575550691984,0.3491045787762294,1.0,1.5211804575712917,17.981749083108763,,0.8003464505132781,84.17824171184574,0.5
AA7075-O,1.6018293134295793,59.09620881700087,circle,16.774896017942385,224.785288949265,106.66089998030147,505.2280014097061,0.17690394494419043,0.8818310679473855,1,998.4328631189878,0.0,0.20121695464154093,1.0,,24.015738296186115,,1.1009635522577892,90.11875344274017,0.48000253142489263
AA7075-O,1.4274152506329074,45.92762015699204,circle,18.11146944556469,228.9128203045494,127.85922775716922,545.049671413245,0.3023149416626469,0.8859837977254615,1,1013.6983983951181,0.0,0.14019963658606657,1.0,2.1279160757951807,27.240405497094933,,,,0.5157894736845413
AA7075-O,1.597728181189224,57.86224518250783,circle,16.89015952132671,213.62954082036185,109.24822932228705,397.798186240108,0.17438383442604075,0.8496530011684019,1,981.7096541244547,360.9096885549698,0.1998756270611148,1.0,1.6400079050471363,26.696764853026643,,,89.99945979329456,0.5578947413182116
AA7075-O,1.5933861580526927,60.53628826356213,circle,16.959673619978027,213.68028701732965,110.70808219026742,404.3223793093265,0.1713816144978833,0.8507774197693432,1,980.9664643975526,506.2916339479165,0.20085083403819962,1.0,1.5570236696446706,25.527640339537857,,,89.96306597677889,0.4842105283527757
AA7075-O,0.7102738534886961,30.795507243113903,circle,31.734115204028434,224.0969740382656,193.1858013650198,385.7711858533905,0.8533832767742036,0.8500135915863201,1,976.7588651686457,0.0,0.06885829339740342,2.0,2.5864773831016845,24.855427323394064,0.33903902406590214,0.6003985827931271,90.10863504145605,0.49230769230769234
AA7075-O,1.6064361736253765,57.50789333383576,circle,16.22304459055454,225.35225218901462,105.02647083492914,400.7026455215618,0.17199905308022015,0.8513299415362667,1,926.4541155915065,997.642973780816,0.19917135519926757,1.0,1.643889028633042,26.7408125194308,,,90.04759785395609,0.5368421052631579
AA7075-O,1.6022978152344372,57.8859600898414,circle,16.063439333984135,213.75612572989368,109.60386752400872,398.894411243635,0.17701170053199686,0.8496421825713882,0,,,0.1986836292248067,1.0,1.6536739897563297,,,,,0.6179098218795445
AA7075-O,1.597185669847305,60.49048445271897,circle,16.923421901632643,217.77237393731502,109.72597204533372,306.3334382968729,0.11869584037789907,0.8503198063102895,1,951.7339360494551,273.23095574936264,0.20073421369235533,1.0,1.2916709027391091,26.904907565571282,,1.2014773937015961,,0.48000000000000004
